COUNTY,YEAR,MACHINE,LIVESTOCK,AGOUT3,TOTPOP,FARMS,FORATIO,SLAVES,FORPOP,AMEN,POPGROWTH,WHEATRAT,RYERAT,CORNRAT,OATRAT,TOBACCORAT,COTTONRAT,WOOLRAT,IRPOTATORAT,SWPOTATORAT,BARLEYRAT,BUCKWHEATRAT,BUTTERRAT,HAYRAT,DIDRAT,CSA,LAGOUT3,LMACHINE,LLIVESTOCK,LFARMS
St James,1860,1361200,459793,1663308,11499,184,0.022523698,0.703539438,259,0,-0.57869775,0,0,0.107502038,0,0.001190399,0,0.000103408,9.50E-05,0.00147357,0,0,0.00081404,0.018849185,0,1,14.32431895,14.12387722,13.03853167,5.214935758
St James,1870,269878.125,202744.4375,841702.125,10152,203,0.022163121,0.703539438,225,1,-0.57869775,0,0,0.056284282,0,0.000397587,0.1403257,5.28E-05,0.000482822,0.001228968,0.000302958,0,0,0.014489449,0.703539438,1,13.64318146,12.50572575,12.21970154,5.313205979
St John The Baptist,1860,408250,309660,667924,7930,189,0.041614124,0.579319042,330,0,-0.639720299,0,0,0.138222313,0,0.000101808,0,0.000513531,0.006963367,0.01337727,0,0,0.000124266,0.01963397,0,1,13.41192967,12.91963501,12.6432302,5.241747015
St John The Baptist,1870,228512.625,165493.625,813137.875,6762,213,0.023070098,0.579319042,156,1,-0.639720299,0,0,0.068352098,0,0,0,0,0.001560296,0.000249478,0,0,0,0.024168103,0.579319042,1,13.60865596,12.33934674,12.01668795,5.361292166
St Johns,1860,5770,67800,27463,3038,80,0.028966425,0.330151415,88,0,-0.589194691,0,0,0.189090777,0,0,0.001747806,0,0.00415104,0.264683392,0,0,0.016276445,0,0,1,10.22059492,8.66042736,11.12431747,4.382026635
St Johns,1870,1554.4375,44050.875,45923.625,2618,152,0.051566081,0.330151415,135,1,-0.589194691,0,0,0.086395619,0.002340843,0,0,0,0.013397287,0.2670559,0,0,0.00020741,0.000943959,0.330151415,1,10.73473497,7.348869023,10.69310049,5.023880521
St Joseph,1860,131434,443176,960761,18455,1422,0.129666757,0,2393,0,-0.083267516,0.377690185,0.001757981,0.178943567,0.019625068,0,0,0.006561465,0.045218322,0.001027311,0.005062653,0.002743658,0.048569832,0.147398781,0,0,13.77548096,11.7862601,13.00172226,7.25981961
St Joseph,1860,249986,902544,1583423,21262,2228,0.089361302,0,1900,0,-0.154292053,0.337089331,0.002464281,0.173038411,0.011380408,0.000164201,0,0.020522627,0.082780154,0.00013894,0.001836528,0.003685054,0.062499408,0.153223112,0,0,14.27509952,12.4291602,13.71297272,7.708859601
St Joseph,1870,122913.3125,599880.875,1008744.688,25322,2103,0.141063107,0,3572,1,-0.083267516,0.51936559,0.006665874,0.120132876,0.032757327,2.02E-05,0,0.012215511,0.078697027,0.000481207,0.000636187,0.0016505,0.13316733,0.285205467,0,0,13.82421723,11.71923461,13.30448637,7.651120176
St Joseph,1870,249754.3125,861644.4375,1573596.75,26275,2772,0.102150333,0,2684,1,-0.154292053,0.499928028,0.001869777,0.216351642,0.024916879,1.85E-07,0,0.02867031,0.180060303,7.37E-05,0.001327723,0.003393436,0.116969372,0.286750815,0,0,14.26887448,12.42823296,13.66659798,7.92732436
St Landry,1860,314110,814278,1824317,23104,584,0.013201177,0.494979224,305,0,-0.393320075,0,0,0.130341383,0,0.000252149,0.557745173,0.002740752,0.000872655,0.017955761,0,0,0.001022849,0.011750151,0,1,14.41671623,12.65749852,13.61005711,6.369900983
St Landry,1870,165519.0625,458159.625,1069949.375,25553,1909,0.020271592,0.494979224,518,1,-0.393320075,0,0,0.179285529,1.00E-05,0.000122389,0.5192827,0.001042827,0.000475772,0.044247752,0,0,0.000356092,0.002836115,0.494979224,1,13.88312189,12.01684165,13.03497293,7.554334824
St Lawrence,1860,942808,3994406,5791053,83689,8002,0.210159041,0,17588,0,-0.403476526,0.125152196,0.005737471,0.030948085,0.051473022,3.45E-07,0,0.008121666,0.073724071,1.54E-05,0.006414723,0.00214935,0.211172649,0.294597546,0,0,15.5718247,13.75661794,15.20040544,8.987446789
St Lawrence,1870,1020628.125,4633681.25,6598674.5,84826,8505,0.214780845,0,18219,1,-0.403476526,0.042506876,0.004305785,0.01377804,0.070204759,3.38E-06,0,0.009486081,0.130663934,1.04E-05,0.025301725,0.006893985,0.486143721,0.589612732,0,0,15.70237935,13.8359288,15.3488622,9.048409505
St Louis,1860,1270,2560,3880,406,17,0.243842365,0,99,0,2.808546836,0.048969072,0.004381443,0.001030928,0.022938144,0,0,0,0.311340206,0,0.017783505,0.003608247,0.035051546,0.371649485,0,0,8.263590433,7.146772179,7.847762537,2.833213344
St Louis,1860,245238,913866,1392136,190524,1876,0.504324914,0.022810774,96086,0,0.218222154,0.071268181,0.001575995,0.301020877,0.040924881,0.000646489,0,0.001647109,0.089764937,0.00812277,0.00600516,0.001397852,0.027287564,0.216508301,0,1,14.14634982,12.40998445,13.72543923,7.53689713
St Louis,1870,355203.75,916982.6875,2451952.25,351189,2866,0.354162573,0.022810774,124378,1,0.218222154,0.192575952,0.001047637,0.217161064,0.049241045,0.000576394,0,0.001406722,0.108949808,0.007140082,0.008341394,6.31E-05,0.044536069,0.178760353,0.022810774,1,14.7123951,12.78044685,13.72884387,7.960672608
St Martin,1860,256027,537210,1303612,12674,384,0.026589869,0.580558624,337,0,-0.826885505,0.000141146,0,0.200880323,0,0,0.173683581,0.000394289,0.000198679,0.009711479,0,0,3.07E-06,0.000625186,0,1,14.08064943,12.45303819,13.19414436,5.950642553
St Martin,1870,62074.375,239043.75,359739.875,9370,400,0.025186766,0.580558624,236,1,-0.826885505,0,0,0.278748082,0,0,0.370110542,0.00027153,0.001037183,0.022149032,0,0,0,0,0.580558624,1,12.79313648,11.03608854,12.38440187,5.991464547
St Mary,1860,1266695,1322850,2823449,16816,263,0.026819696,0.776462892,451,0,-0.638198922,0,0,0.090649415,0,0,0.002414069,0,0,0,0,0,0,0.018404441,0,1,14.85346975,14.0519217,14.09529906,5.572154032
St Mary,1870,249434.625,297160.875,1054730.875,13860,200,0.036868687,0.776462892,511,1,-0.638198922,0,0,0.092116238,0,0,0.002467245,4.21E-05,0.000248367,0.009068674,0,0,0.000971708,0.00691859,0.776462892,1,13.8687962,12.42695214,12.60202894,5.298317367
St Mary's,1860,109908,546046,1159387,15213,1046,0.004798528,0.430487083,73,0,-0.511743476,0.312214989,0.000100915,0.279157003,0.025959408,0.199242358,0,0.003774408,0.016482848,0.003917587,4.57E-05,9.49E-06,0.018009517,0.011583708,0,0,13.96340198,11.60739893,13.2104585,6.952728645
St Mary's,1870,56192.8125,386102.75,579939.25,14944,850,0.005620985,0.430487083,84,1,-0.511743476,0.273710048,0.001129894,0.246090672,0.032905119,0.421980318,0,0.003754873,0.010407469,0.001550481,4.10E-05,0,0.032140059,0.016494659,0.430487083,0,13.27067864,10.93654414,12.8638588,6.745236349
St Tammany,1860,4323,108755,69476,5406,189,0.068627451,0.34054754,371,0,-0.462452039,0,0.000115148,0.274037078,0.001266624,0,0.138177212,0.006462663,0.002374921,0.218550291,0,0,0.009758766,0.032529219,0,1,11.14873665,8.371704885,11.59685292,5.241747015
St Tammany,1870,1176.3125,26881.25,59241.875,5586,121,0.085213033,0.34054754,476,1,-0.462452039,0,0,0.077198772,0,0.000245603,0.022290989,0.011939055,0.0118793,0.180263201,0,0.001345332,0.035712796,0.020488886,0.34054754,1,10.98938392,7.070139824,10.1991843,4.795790546
Stafford,1860,46085,202073,278993,8555,476,0.004208065,0.387375804,36,0,-0.754152328,0.226374855,0.010921421,0.300251261,0.066374425,0.048058553,0.01032284,0.00682096,0.018677888,0.00995007,1.08E-05,0.001957038,0.018616955,0.059657411,0,1,12.53894197,10.7382428,12.2163843,6.165417854
Stafford,1870,25248.4375,108780.375,175906.5,6420,546,0.007943925,0.387375804,51,1,-0.754152328,0.181877986,0.009871068,0.292823972,0.096767203,0.000590029,0,0.004005696,0.035418816,0.001825942,0.000401065,0.000135924,0.088168243,0.082638788,0.387375804,1,12.07770788,10.13651955,11.59708622,6.302618976
Stanislaus,1860,35051,728581,152898,2245,208,0.334966592,0,752,0,0.65737216,0.150747557,0.003243993,0.017828879,0,0,0,0.04503002,0,0,0.128582454,0,0.008855577,0.357395126,0,0,11.93752631,10.46455942,13.49885409,5.33753808
Stanislaus,1870,253372.625,950773.3125,1868649.75,6499,869,0.208032005,0,1352,1,0.65737216,0.918713633,0.000172317,0.00436893,0,0,0,0.089014213,0.000663046,0,0.287912435,0,0.010729739,0.11746982,0,0,14.44072667,12.44261651,13.76503095,6.767343125
Stanly,1860,52045,250155,348357,7801,941,0.000128189,0.149852583,1,0,-0.555836531,0.284980638,0.002936643,0.238712011,0.00719377,0.001616158,0.065174519,0.004136561,0.005436951,0.035483714,0,0,0.015607552,0.063268429,0,1,12.76098309,10.85986401,12.429836,6.84694314
Stanly,1870,25983.375,120994.5,211796.0625,8315,888,0.000962117,0.149852583,8,1,-0.555836531,0.312177664,0.002196877,0.291647348,0.085345826,0.005706069,0.036860175,0.008903225,0.017696986,0.03966162,0,1.13E-05,0.005432679,0.071296179,0.149852583,1,12.26337912,10.16521219,11.70350037,6.788971743
Stark,1860,175337,393248,911147,9004,959,0.107396713,0,967,0,-0.23746431,0.354850535,0.002479293,0.324514047,0.054339201,0,0,0.001718713,0.009849124,0.000103167,0.00217967,0.000338035,0.021211725,0.079556866,0,0,13.72245952,12.07446512,12.88219574,6.865891075
Stark,1860,371717,1306905,3055015,42978,2823,0.149751035,0,6436,0,-0.186489609,0.0175243,0.000334205,0.078560989,0.061525393,1.80E-05,0,0.027876786,0.026255845,0.000239279,0.010104042,0.025369761,0.046464584,0.165692803,0,0,14.93229506,12.82588809,14.0831723,7.945555428
Stark,1870,196518.4375,865380.3125,1097672.813,10751,1202,0.118686634,0,1276,1,-0.23746431,0.118090344,0.022392711,0.544731138,0.124073566,0,0,0.004204493,0.033496189,2.49E-05,0.005446887,0.00059103,0.102630968,0.262402281,0,0,13.90870287,12.18851154,13.67092436,7.091742115
Stark,1870,388464.3125,1391229.125,2327628.188,52508,3217,0.148167898,0,7780,1,-0.186489609,0.36017182,0.002838355,0.17803328,0.142160978,8.33E-06,0,0.030224673,0.057636391,0.000819654,0.064149829,0.000785143,0.202713247,0.340138302,0,0,14.66036036,12.86995658,14.14569818,8.076204527
Starke,1860,15245,76538,91722,2195,286,0.106605923,0,234,0,0.055772028,0.101545976,0.009997601,0.183118554,0.00278014,0.000588736,0,0.004044831,0.057565252,0.000654151,0,0.011840126,0.056954711,0.40729596,0,0,11.42651754,9.632006859,11.24554263,5.655991811
Starke,1870,17440.5,123072.8125,150251.75,3888,351,0.087962963,0,342,1,0.055772028,0.086168447,0.024195259,0.090342242,0.011249985,0,0,0.00655428,0.172401293,0.000857228,0,0.006980631,0.205762961,0.742062572,0,0,11.9200675,9.766550367,11.72053143,5.860786223
Starr,1860,1476,68280,8210,2406,71,0.683707398,0.002493766,1645,0,0.256534669,0,0,0.146528624,0,0,0,0.853349574,0,0,0,0,0,0,0,1,9.013108202,7.297091005,11.13137218,4.262679877
Starr,1870,51.5625,12595,996.875,4154,1,0.737602311,0.002493766,3064,1,0.256534669,0,0,0,0,0,0,0.016702194,0,0,0,0,0,0,0.002493766,1,6.904625386,3.942794664,9.441055189,0
Ste Genevieve,1860,63908,282102,354699,8029,760,0.153443766,0.076846432,1232,0,-0.449563326,0.282862371,0.001124897,0.316197677,0.011409674,0.009453086,0,0.007595172,0.020656951,0.003273198,0.016622545,0.00020017,0.032940606,0.053256423,0,1,12.77902482,11.06519983,12.55002399,6.633318433
Ste Genevieve,1870,44277.0625,157299.3125,256286.25,8384,700,0.140267176,0.076846432,1176,1,-0.449563326,0.629909408,0.012105488,0.365926771,0.131199821,0.002259544,0,0.008945443,0.040730831,0.003521082,0.006633208,0.000105733,0.040644163,0.020579528,0.076846432,1,12.45405026,10.69822205,11.96590572,6.551080335
Stearns,1860,29900,118243,271218,4505,709,0.439733629,0,1981,0,0.730758451,0.154307605,0.019438238,0.058676047,0.047327242,0,0,0,0.115106667,0.000376081,0.003041834,0.00148589,0.061341799,0.464228038,0,0,12.5106782,10.30561376,11.68049711,6.563855527
Stearns,1870,165829.8125,415202.5625,543045.9375,14206,2000,0.367239195,0,5217,1,0.730758451,0.584330971,0.004835521,0.075290205,0.35410078,1.79E-06,0,0.007236261,0.157578603,0,0.037340487,0.001420683,0.226675823,0.770042682,0,0,13.20494919,12.01871732,12.93652178,7.60090246
Steele,1860,19595,73511,164668,2863,330,0.212015368,0,607,0,0.669452692,0.128124469,0.002204436,0.124711541,0.04750164,1.82E-05,0,0.00247164,0.100553842,0,0.003163942,0.002404839,0.075084412,0.4340977,0,0,12.0116866,9.883029711,11.20519033,5.799092654
Steele,1870,114413.75,257939.6875,375856.9375,8271,831,0.263934228,0,2183,1,0.669452692,1.065891088,0.000655382,0.113502761,0.263613679,0,0,0.004236144,0.067860128,0,0.028741388,0.004370325,0.211098589,0.766141506,0,0,12.83696386,11.64757654,12.46048107,6.722629795
Stephenson,1860,306046,960577,1959248,25112,1999,0.219894871,0,5522,0,-0.239341572,0.377995537,0.008261333,0.196058386,0.116481936,0.000148526,0,0.003313516,0.023743293,1.02E-05,0.014267209,0.000190379,0.049129054,0.10466822,0,0,14.48807128,12.6314907,13.77528942,7.600402335
Stephenson,1870,356641.3125,1228019.375,2156325.875,30608,2605,0.221772086,0,6788,1,-0.239341572,0.255384627,0.050533368,0.389622501,0.191560378,0.003949724,0,0.007129591,0.085348387,6.27E-05,0.065146044,0.002409489,0.133834826,0.2446412,0,0,14.58391635,12.78448583,14.02091317,7.865187954
Steuben,1860,82715,452116,639745,10374,1477,0.036533642,0,379,0,-0.1953883,0.209384989,0.011509273,0.156759334,0.018887213,0.000311061,0,0.023006041,0.060671049,7.50E-05,0.000897232,0.009922704,0.078892371,0.238298072,0,0,13.36882494,11.32315624,13.02169406,7.297768283
Steuben,1860,644377,2600414,3624596,66690,5903,0.092517619,0,6170,0,-0.343017706,0.148347016,0.019436925,0.039172642,0.12855281,0.003788836,0,0.028031262,0.070107951,0.000120289,0.050161177,0.036016704,0.093009814,0.20205038,0,0,15.10325339,13.37603924,14.77118122,8.683215975
Steuben,1870,96093.25,539872.4375,856587.875,12854,1693,0.034775167,0,447,1,-0.1953883,0.282666434,0.00192372,0.213806435,0.049054127,0,0,0.030409973,0.074346011,6.67E-05,0.000516001,0.004287448,0.128753669,0.284432522,0,0,13.66071219,11.47307435,13.19908816,7.434257382
Steuben,1870,768891.75,3332214.875,4320813.75,67717,7159,0.086891032,0,5884,1,-0.343017706,0.130109584,0.013561695,0.041435593,0.153070775,0.003379544,0,0.036001618,0.089085839,1.86E-06,0.040726217,0.052773229,0.249952064,0.566166107,0,0,15.27895431,13.55270547,15.01914777,8.876125585
Stewart,1860,123214,651516,1763768,13422,598,0.002309641,0.587393831,31,0,-0.478563623,0.010471332,0.000690567,0.132854208,0.001118628,7.94E-06,0.704909036,0.000294256,0.000481356,0.035593117,1.19E-05,0,0.003361553,0.007593969,0,1,14.38296299,11.72167796,13.38705723,6.393590754
Stewart,1860,52013,414138,491415,9896,699,0.035367825,0.244037995,350,0,-0.34960037,0.029394707,0.000649146,0.403143982,0.002431753,0.14428538,0.077653307,0.004204186,0.008672914,0.015217281,0,1.83E-05,0.012325631,0.01541874,0,1,13.10504426,10.85924897,12.93395453,6.549650742
Stewart,1870,53755.625,289058.6875,1083497.25,14204,552,0.002041678,0.587393831,29,1,-0.478563623,0.005808081,0.00012036,0.13019854,0.001889068,0,0.489059035,0.000364708,0.000317572,0.019393603,0.000415783,7.36E-07,0.015592733,0,0.587393831,1,13.89570456,10.89220359,12.57438502,6.313548046
Stewart,1870,17069.9375,317535.625,438321.8125,12019,1012,0.015392296,0.244037995,185,1,-0.34960037,0.074454885,0.000800736,0.508123743,0.026117546,0.263703828,0.160296745,0.008172009,0.028484962,0.03442797,0,0,0.070833963,0.026900783,0.244037995,1,12.99070865,9.745074154,12.6683453,6.91968385
Stoddard,1860,38757,249030,1339634,7877,606,0.00609369,0.027294655,48,0,-0.487131306,0.016129779,0.00021797,0.098154421,0.000911443,0.01208763,0.798427033,0.002040856,0.002873919,0.004391498,2.91E-05,3.28E-05,0.013299901,0.002329741,0,1,14.107907,10.56506666,12.42532865,6.406879986
Stoddard,1870,28240.4375,26535.4375,347962.3125,8535,1350,0.007498535,0.027294655,64,1,-0.487131306,0.103117604,0.000196645,0.573931466,0.021328086,0.033043228,0.054359565,0.005830045,0.031222519,0.033228354,0.000246722,4.58E-06,0.041266331,0.011710751,0.027294655,1,12.75984946,10.24851018,10.18623638,7.207859871
Stokes,1860,42996,273245,478543,10402,707,0.000192271,0.2373582,2,0,-0.45535548,0.113845569,0.01820944,0.22392763,0.025790786,0.28455959,0.030392253,0.002419845,0.006895932,0.014947455,0,0,0.0027124,0.012556865,0,1,13.07850135,10.66886237,12.51812411,6.561030666
Stokes,1870,20295,130996.9375,323204.75,11208,1119,0.000178444,0.2373582,2,1,-0.45535548,0.107634557,0.029758659,0.275464021,0.048364976,0.25334425,0,0.004382924,0.024635059,0.02478975,0,0,0.054608804,0.007913405,0.2373582,1,12.6860413,9.918129829,11.78292922,7.020190708
Stone,1860,10499,140112,128006,2400,272,0.001666667,0.006666667,4,0,-0.302634867,0.097432933,0.001601487,0.513468119,0.016241426,0.00853085,0,0.01215568,0.018358514,0.007023108,0,0.000195303,0.043818259,0.015772698,0,1,11.75983242,9.259035294,11.85019738,5.605802066
Stone,1870,4391.75,89771.6875,93042.8125,3253,454,0.003074085,0.006666667,10,1,-0.302634867,0.145555359,0.000735414,0.680355616,0.066272717,0.003341311,0.002087211,0.0084011,0.029920162,0.014639067,0.002740674,6.85E-05,0.11390753,0.014443351,0.006666667,1,11.44081502,8.38748306,11.40502492,6.118097198
Story,1860,30004,116260,210636,4051,471,0.089113799,0,361,0,0.711951796,0.107859055,0.000327579,0.276486451,0.021060028,0.002406996,0,0.005179551,0.041393684,0.000132931,6.17E-05,0.000265861,0.089984618,0.333936269,0,0,12.2578868,10.30908599,11.66358434,6.154858094
Story,1870,68618.6875,280299.25,311717.3125,11651,434,0.172431551,0,2009,1,0.711951796,0.437136067,0.000565561,0.651248397,0.135101062,0,0,0.006351255,0.056859441,8.78E-05,0.002203278,0.001084085,0.161642831,0.636469301,0,0,12.64985201,11.13632019,12.54361306,6.073044534
Strafford,1860,217015,686349,984777,31493,2087,0.084494967,0,2661,0,-0.320792096,0.005291553,0.004737113,0.094380758,0.013390849,0,0,0.007924637,0.134318734,0,0.011287835,5.38E-05,0.065223903,0.459431932,0,0,13.8001705,12.28772175,13.43914152,7.643482907
Strafford,1870,130780.375,527975.25,788194,30243,1620,0.108620177,0,3285,1,-0.320792096,0.006758336,0.001295037,0.039426486,0.007603889,0,0,0.004436654,0.223379204,0.000117452,0.014592029,0.000394357,0.146053851,0.529880144,0,0,13.57749953,11.78127467,13.17680469,7.390181428
Suffolk,1860,16710,31125,85431,192700,75,0.349014011,0,67255,0,0.06499895,4.68E-05,0.032505765,0.035865201,0.000819375,0,0,0.000128759,0.043005466,0,0.006601819,0,0.00382765,0.342287928,0,0,11.35546431,9.723762622,10.34576663,4.317488114
Suffolk,1860,378493,1314027,1944556,43275,3022,0.092455228,0,4001,0,-0.266575001,0.112457034,0.027503965,0.195843678,0.069373677,0.000205702,0,0.006270326,0.057214089,9.62E-05,0.005357007,0.01008405,0.065492585,0.23945929,0,0,14.48054423,12.84395286,14.08860703,8.013674143
Suffolk,1870,28771.875,49885,183985.3125,270802,95,0.34079512,0,92288,1,0.06499895,0,0.013362317,0.007006429,0,0,0,0,0.079548611,0,0.001247382,0,0.006494084,0.245276916,0,0,12.12261121,10.26715363,10.81747564,4.553876892
Suffolk,1870,424940.3125,1327278.563,1934255.125,46924,2953,0.103934021,0,4877,1,-0.266575001,0.099450459,0.014747786,0.138477844,0.071598451,8.53E-07,0,0.005413606,0.201808656,0.001079573,0.005011438,0.008570534,0.111244811,0.321279593,0,0,14.47523286,12.959704,14.09864121,7.990576882
Sullivan,1860,107723,556967,666990,15064,1357,0.014537971,0,219,0,-0.292774982,0.20280514,0.000899564,0.382560458,0.004796174,0.000128937,0,0.013686862,0.013390006,0.005295432,5.70E-05,0.000466274,0.045693339,0.069878109,0,0,13.41053033,11.5873184,13.23026127,7.21303166
Sullivan,1860,91915,481169,502008,9198,1081,0.022287454,0.011089367,205,0,-0.235194359,0.018055489,0.00342624,0.457207853,0.012557569,0.03649145,0,0.015541585,0.017822425,0.00058764,0.000659352,0.008464009,0.060899428,0.089333238,0,1,13.12637133,11.42861952,13.08397384,6.985641818
Sullivan,1860,150659,901971,1278549,19041,2262,0.029777848,0,567,0,-0.362847333,0.021586189,0.008038018,0.089162011,0.045403813,0,0,0.0426022,0.098501504,2.35E-06,0.004731927,0.00154472,0.068664556,0.424978628,0,0,14.0612364,11.92277428,13.71233765,7.724004657
Sullivan,1860,209637,965698,1205310,32385,2968,0.184962174,0,5990,0,-0.292469549,0.004279397,0.08708465,0.04944869,0.05394131,3.48E-05,0,0.005467473,0.059957189,0,0.000149339,0.03751649,0.136359111,0.399033444,0,0,14.00224735,12.25313274,13.78060643,7.995643604
Sullivan,1860,35194,193417,322811,5637,647,0.176512329,0,995,0,-0.326243449,0.037102205,0.041919265,0.051246705,0.065639027,0,0,0.007351051,0.068005737,0,0.000368637,0.058111403,0.075524068,0.440239025,0,0,12.68482229,10.46863089,12.17260376,6.472346295
Sullivan,1860,124692,602550,698203,13552,873,0.001770956,0.079250295,24,0,-0.526274964,0.22692111,0.003195346,0.286726067,0.064714703,0.013586307,0.002062437,0.006966455,0.008266937,0.01075332,4.87E-05,0.001041244,0.016575409,0.065054146,0,1,13.45626517,11.73360198,13.30892593,6.771935556
Sullivan,1870,97424.9375,673268.75,866899.6875,18453,2125,0.014577575,0,269,1,-0.292774982,0.356846455,0.004291044,0.459956931,0.046494976,0.000461559,0,0.017321589,0.034653546,0.00117096,0.000169627,0.001144613,0.07747413,0.155101279,0,0,13.67267855,11.48683749,13.41989986,7.661527081
Sullivan,1870,115652.625,698737.875,874315.0625,11907,1744,0.021164021,0.011089367,252,1,-0.235194359,0.073115153,0.014571326,0.245408651,0.080959397,0.002953218,0,0.017797781,0.031382088,0.000571768,0.000371376,0.001279845,0.101998431,0.240785112,0.011089367,1,13.68119607,11.65834637,13.45703095,7.463936604
Sullivan,1870,215855.0625,939817.3125,1082151.813,18058,2309,0.056207775,0,1015,1,-0.362847333,0.016207116,0.002219019,0.06634644,0.049597634,0.000358545,0,0.042389282,0.187587791,0,0.010953408,0.005459642,0.203051201,0.728848153,0,0,13.89446204,12.28236245,13.75344079,7.744569809
Sullivan,1870,287757.25,1332111,1638139.938,34550,3664,0.168509407,0,5822,1,-0.292469549,0.003260674,0.024091425,0.057630315,0.060886264,1.18E-05,0,0.002982921,0.102379378,1.47E-06,0.000307697,0.063453393,0.275292478,0.582114127,0,0,14.30907197,12.56987252,14.10227546,8.206310726
Sullivan,1870,54809.5625,241931.9375,341477.125,6191,883,0.145372315,0,900,1,-0.326243449,0.049825885,0.013385348,0.065391906,0.095879424,0,0,0.013794827,0.108865143,0,0,0.080412534,0.25658917,0.568983061,0,0,12.74103597,10.91161996,12.39641172,6.783325201
Sullivan,1870,86334.1875,408022.3125,450815.75,13136,1526,0.001294153,0.079250295,17,1,-0.526274964,0.306007232,0.010088933,0.34860814,0.168242591,0.003508704,0,0.013308701,0.026827049,0.014006653,1.89E-06,0.0007602,0.145254978,0.144943694,0.079250295,1,13.018814,11.36598095,12.91907714,7.330405212
Summit,1860,327453,1132323,1341027,27344,2181,0.127303979,0,3481,0,-0.10995045,0.073862048,0.00230495,0.194609803,0.081448025,1.79E-05,0,0.056330708,0.04788867,0.00018195,0.010656012,0.021723649,0.08479695,0.232294354,0,0,14.1089463,12.69909981,13.93978183,7.687538766
Summit,1870,230945,1074880.125,1726345.5,34674,2204,0.174799562,0,6061,1,-0.10995045,0.203579318,0.005116276,0.207431548,0.108542311,0,0,0.021513102,0.076627917,5.04E-05,0.039121717,0.001329606,0.188975477,0.316873795,0,0,14.3615173,12.34993487,13.8877197,7.69802917
Summit,1870,8798.625,44930.1875,36754.4375,2512,180,0.423566879,0,1064,1,2.142480652,0.536348842,0.001314127,0,0.023726115,0,0,0.00416766,0.234025946,0,0.031266973,0,0.14035693,1.010001854,0,0,10.51201425,9.082350738,10.71286518,5.192956851
Sumner,1860,182397,1596720,1360096,22030,1516,0.015297322,0.349523377,337,0,-0.438530822,0.079431158,0.003996041,0.3959147,0.016532657,0.074214614,0.012775569,0.005089347,0.007775922,0.014898948,0.000617603,0.000116904,0.016191504,0.024596793,0,1,14.12306584,12.11394091,14.28346208,7.323830566
Sumner,1870,149261.75,986858.8125,1162023.5,23711,2528,0.006579225,0.349523377,156,1,-0.438530822,0.145985481,0.005003092,0.517266028,0.086530014,0.075926258,0.005682157,0.00742405,0.021479018,0.017370191,0.00296031,0,0.073541021,0.061193642,0.349523377,1,13.96567344,11.91345676,13.80228226,7.835183755
Sumter,1860,248997,1181240,2620597,24035,498,0.003370085,0.752693988,81,0,-0.53815078,0.003425937,0.000571244,0.17491625,0.001358087,0,0.670088533,0.001388615,0.001467986,0.02244832,7.86E-05,3.82E-07,0.003656037,0.000434634,0,1,14.77891271,12.42519613,13.98207529,6.210600077
Sumter,1860,2302,173914,59997,1549,86,0.002582311,0.354422208,4,0,0.086703258,0,0,0.171725253,0,0.000900045,0.221611081,0.000250013,0.001183393,0.125522943,0,0,0.01673417,0,0,1,11.00204984,7.741533589,12.0663162,4.454347296
Sumter,1860,126202,468969,1072329,9428,533,0.005833687,0.518667798,55,0,0.048284219,0.007986355,0.000900843,0.165965856,0.000967054,4.57E-05,0.645607831,0.000409389,0.000166926,0.041599173,1.49E-05,0,0.002887174,0,0,1,13.88534348,11.74563908,13.05829195,6.278521424
Sumter,1860,212368,805311,1753091,23859,889,0.003017729,0.699191081,72,0,-0.45111112,0.004062539,0.000959448,0.156250303,0.003728842,5.70E-07,0.495800845,0.000954885,0.001278314,0.067520169,0,0,0.00407737,0.019328147,0,1,14.37689107,12.2660759,13.59898382,6.790097236
Sumter,1870,47330.25,353229.25,1040862.625,24109,1143,0.004023394,0.752693988,97,1,-0.53815078,0.000471609,9.82E-05,0.166916552,0.000752703,0,0.434572852,0.000535984,0.001893691,0.011555324,8.17E-05,0,0.016570746,0,0.752693988,1,13.85556037,10.7649049,12.77487256,7.041411664
Sumter,1870,6156.5625,117768.75,121914.375,2952,531,0.002371274,0.354422208,7,1,0.086703258,0,0,0.28696009,0.002363134,0,0.15961071,0,0,0.743629289,0,0,0,0,0.354422208,1,11.71107423,8.725273865,11.67647823,6.274762021
Sumter,1870,71144.5625,314215.6875,1185718.188,16559,626,0.0048916,0.518667798,81,1,0.048284219,0.001091119,6.11E-05,0.122960988,0.008009112,2.06E-05,0.420036839,0.000197713,0.000888494,0.027783853,0,0,0.01961074,0.000207174,0.518667798,1,13.98585921,11.17246918,12.65783493,6.439350371
Sumter,1870,34568.875,143017.1875,634110.8125,25268,1089,0.004392908,0.699191081,111,1,-0.45111112,0.00107426,8.63E-05,0.155020665,0.001260616,1.53E-07,0.441743106,0.00028883,0.0010406,0.045845244,0,0,0.003839376,0.052001794,0.699191081,1,13.359979,10.45070899,11.87072009,6.993015123
Sunflower,1870,29228.375,231759.6875,511082.6875,5015,730,0.0333001,0.780434349,167,1,-0.726757222,0,0,0.158388147,0.002044483,0.000148988,0.534096589,0.000215014,0.006645257,0.033220172,0,0,0.026200508,0,0.780434349,1,13.14428667,10.28289526,12.35345628,6.593044534
